network,code,location,network_group,channel_prefixes,channel_components
IA,FAKI,,REGIONAL,SH,N
IA,FAKI,,REGIONAL,SH,Z
IA,FKMPM,,REGIONAL,HN,E
IA,FKMPM,,REGIONAL,HN,N
IA,FKMPM,,REGIONAL,HN,Z
IA,FKMPM,,REGIONAL,SH,E
IA,FKMPM,,REGIONAL,SH,N
IA,FKMPM,,REGIONAL,SH,Z
IA,FKSPI,,REGIONAL,HN,E
IA,FKSPI,,REGIONAL,HN,N
IA,FKSPI,,REGIONAL,HN,Z
IA,FKSPI,,REGIONAL,SH,E
IA,FKSPI,,REGIONAL,SH,N
IA,FKSPI,,REGIONAL,SH,Z
IA,GARPI,,REGIONAL,HN,E
IA,GARPI,,REGIONAL,HN,N
IA,GARPI,,REGIONAL,HN,Z
IA,GARPI,,REGIONAL,SH,E
IA,GARPI,,REGIONAL,SH,N
IA,GARPI,,REGIONAL,SH,Z
IA,GBJI,,REGIONAL,HN,E
IA,GBJI,,REGIONAL,HN,N
IA,GBJI,,REGIONAL,HN,Z
IA,GBJI,,REGIONAL,SH,E
IA,GBJI,,REGIONAL,SH,N
IA,GBJI,,REGIONAL,SH,Z
IA,GEBBI,,REGIONAL,HN,E
IA,GEBBI,,REGIONAL,HN,N
IA,GEBBI,,REGIONAL,HN,Z
IA,GEBBI,,REGIONAL,SH,E
IA,GEBBI,,REGIONAL,SH,N
IA,GEBBI,,REGIONAL,SH,Z
IA,GEJI,,REGIONAL,HN,E
IA,GEJI,,REGIONAL,HN,N
IA,GEJI,,REGIONAL,HN,Z
IA,GEJI,,REGIONAL,SH,E
IA,GEJI,,REGIONAL,SH,N
IA,GEJI,,REGIONAL,SH,Z
IA,GENI,,REGIONAL,HN,E
IA,GENI,,REGIONAL,HN,N
IA,GENI,,REGIONAL,HN,Z
IA,GENI,,REGIONAL,SH,E
IA,GENI,,REGIONAL,SH,N
IA,GENI,,REGIONAL,SH,Z
IA,GESM,00,REGIONAL,HN,E
IA,GESM,00,REGIONAL,HN,N
IA,GESM,00,REGIONAL,HN,Z
IA,GESM,00,REGIONAL,SH,E
IA,GESM,00,REGIONAL,SH,N
IA,GESM,00,REGIONAL,SH,Z
IA,GGJM,00,REGIONAL,HN,E
IA,GGJM,00,REGIONAL,HN,N
IA,GGJM,00,REGIONAL,HN,Z
IA,GGJM,00,REGIONAL,SH,E
IA,GGJM,00,REGIONAL,SH,N
IA,GGJM,00,REGIONAL,SH,Z
IA,GHMI,00,REGIONAL,HN,E
IA,GHMI,00,REGIONAL,HN,N
IA,GHMI,00,REGIONAL,HN,Z
IA,GHMI,00,REGIONAL,SH,E
IA,GHMI,00,REGIONAL,SH,N
IA,GHMI,00,REGIONAL,SH,Z
IA,GKJM,00,REGIONAL,HN,E
IA,GKJM,00,REGIONAL,HN,N
IA,GKJM,00,REGIONAL,HN,Z
IA,GKJM,00,REGIONAL,SH,E
IA,GKJM,00,REGIONAL,SH,N
IA,GKJM,00,REGIONAL,SH,Z
IA,GLMI,00,REGIONAL,HN,E
IA,GLMI,00,REGIONAL,HN,N
IA,GLMI,00,REGIONAL,HN,Z
IA,GLMI,00,REGIONAL,SH,E
IA,GLMI,00,REGIONAL,SH,N
IA,GLMI,00,REGIONAL,SH,Z
IA,GMJI,00,REGIONAL,HN,E
IA,GMJI,00,REGIONAL,HN,N
IA,GMJI,00,REGIONAL,HN,Z
IA,GMJI,00,REGIONAL,SH,E
IA,GMJI,00,REGIONAL,SH,N
IA,GMJI,00,REGIONAL,SH,Z
IA,GPSM,00,REGIONAL,HN,E
IA,GPSM,00,REGIONAL,HN,N
IA,GPSM,00,REGIONAL,HN,Z
IA,GPSM,00,REGIONAL,SH,E
IA,GPSM,00,REGIONAL,SH,N
IA,GPSM,00,REGIONAL,SH,Z
IA,GRJI,,REGIONAL,HN,E
IA,GRJI,,REGIONAL,HN,N
IA,GRJI,,REGIONAL,HN,Z
IA,GRJI,,REGIONAL,SH,E
IA,GRJI,,REGIONAL,SH,N
IA,GRJI,,REGIONAL,SH,Z
IA,GSI,,REGIONAL,HN,E
IA,GSI,,REGIONAL,HN,N
IA,GSI,,REGIONAL,HN,Z
IA,GSI,,REGIONAL,SH,E
IA,GSI,,REGIONAL,SH,N
IA,GSI,,REGIONAL,SH,Z
IA,GTJI,,REGIONAL,HN,E
IA,GTJI,,REGIONAL,HN,N
IA,GTJI,,REGIONAL,HN,Z
IA,GTJI,,REGIONAL,SH,E
IA,GTJI,,REGIONAL,SH,N
IA,GTJI,,REGIONAL,SH,Z
IA,GTOI,00,REGIONAL,HN,E
IA,GTOI,00,REGIONAL,HN,N
IA,GTOI,00,REGIONAL,HN,Z
IA,GTOI,00,REGIONAL,SH,E
IA,GTOI,00,REGIONAL,SH,N
IA,GTOI,00,REGIONAL,SH,Z
IA,GTSI,00,REGIONAL,HN,E
IA,GTSI,00,REGIONAL,HN,N
IA,GTSI,00,REGIONAL,HN,Z
IA,GTSI,00,REGIONAL,SH,E
IA,GTSI,00,REGIONAL,SH,N
IA,GTSI,00,REGIONAL,SH,Z
IA,GUJM,00,REGIONAL,HN,E
IA,GUJM,00,REGIONAL,HN,N
IA,GUJM,00,REGIONAL,HN,Z
IA,GUJM,00,REGIONAL,SH,E
IA,GUJM,00,REGIONAL,SH,N
IA,GUJM,00,REGIONAL,SH,Z
IA,HINSI,,REGIONAL,HN,E
IA,HINSI,,REGIONAL,HN,N
IA,HINSI,,REGIONAL,HN,Z
IA,HINSI,,REGIONAL,SH,E
IA,HINSI,,REGIONAL,SH,N
IA,HINSI,,REGIONAL,SH,Z
IA,IATSM,,REGIONAL,HN,E
IA,IATSM,,REGIONAL,HN,N
IA,IATSM,,REGIONAL,HN,Z
IA,IATSM,,REGIONAL,SH,E
IA,IATSM,,REGIONAL,SH,N
IA,IATSM,,REGIONAL,SH,Z
IA,IBTI,00,REGIONAL,HN,E
IA,IBTI,00,REGIONAL,HN,N
IA,IBTI,00,REGIONAL,HN,Z
IA,IBTI,00,REGIONAL,SH,E
IA,IBTI,00,REGIONAL,SH,N
IA,IBTI,00,REGIONAL,SH,Z
IA,IGBI,00,REGIONAL,HN,E
IA,IGBI,00,REGIONAL,HN,N
IA,IGBI,00,REGIONAL,HN,Z
IA,IGBI,00,REGIONAL,SH,E
IA,IGBI,00,REGIONAL,SH,N
IA,IGBI,00,REGIONAL,SH,Z
IA,IHMI,00,REGIONAL,HN,E
IA,IHMI,00,REGIONAL,HN,N
IA,IHMI,00,REGIONAL,HN,Z
IA,IHMI,00,REGIONAL,SH,E
IA,IHMI,00,REGIONAL,SH,N
IA,IHMI,00,REGIONAL,SH,Z
IA,IHRSI,,REGIONAL,HN,E
IA,IHRSI,,REGIONAL,HN,N
IA,IHRSI,,REGIONAL,HN,Z
IA,IHRSI,,REGIONAL,SH,E
IA,IHRSI,,REGIONAL,SH,N
IA,IHRSI,,REGIONAL,SH,Z
IA,IWPI,00,REGIONAL,HN,E
IA,IWPI,00,REGIONAL,HN,N
IA,IWPI,00,REGIONAL,HN,Z
IA,IWPI,00,REGIONAL,SH,E
IA,IWPI,00,REGIONAL,SH,N
IA,IWPI,00,REGIONAL,SH,Z
IA,JAASI,,REGIONAL,HN,E
IA,JAASI,,REGIONAL,HN,N
IA,JAASI,,REGIONAL,HN,Z
IA,JAASI,,REGIONAL,SH,E
IA,JAASI,,REGIONAL,SH,N
IA,JAASI,,REGIONAL,SH,Z
IA,JAGI,,REGIONAL,HN,E
IA,JAGI,,REGIONAL,HN,N
IA,JAGI,,REGIONAL,HN,Z
IA,JAGI,,REGIONAL,SH,E
IA,JAGI,,REGIONAL,SH,N
IA,JAGI,,REGIONAL,SH,Z
IA,JASI,,REGIONAL,HN,E
IA,JASI,,REGIONAL,HN,N
IA,JASI,,REGIONAL,HN,Z
IA,JASI,,REGIONAL,SH,E
IA,JASI,,REGIONAL,SH,N
IA,JASI,,REGIONAL,SH,Z
IA,JAY,,REGIONAL,BH,E
IA,JAY,,REGIONAL,BH,N
IA,JAY,,REGIONAL,BH,Z
IA,JBJI,,REGIONAL,HN,E
IA,JBJI,,REGIONAL,HN,N
IA,JBJI,,REGIONAL,HN,Z
IA,JBJI,,REGIONAL,SH,E
IA,JBJI,,REGIONAL,SH,N
IA,JBJI,,REGIONAL,SH,Z
IA,JBJM,00,REGIONAL,HN,E
IA,JBJM,00,REGIONAL,HN,N
IA,JBJM,00,REGIONAL,HN,Z
IA,JBJM,00,REGIONAL,SH,E
IA,JBJM,00,REGIONAL,SH,N
IA,JBJM,00,REGIONAL,SH,Z
IA,JCJI,,REGIONAL,HN,E
IA,JCJI,,REGIONAL,HN,N
IA,JCJI,,REGIONAL,HN,Z
IA,JCJI,,REGIONAL,SH,E
IA,JCJI,,REGIONAL,SH,N
IA,JCJI,,REGIONAL,SH,Z
IA,JHMI,00,REGIONAL,HN,E
IA,JHMI,00,REGIONAL,HN,N
IA,JHMI,00,REGIONAL,HN,Z
IA,JHMI,00,REGIONAL,SH,E
IA,JHMI,00,REGIONAL,SH,N
IA,JHMI,00,REGIONAL,SH,Z
IA,JMSI,,REGIONAL,HN,E
IA,JMSI,,REGIONAL,HN,N
IA,JMSI,,REGIONAL,HN,Z
IA,JMSI,,REGIONAL,SH,E
IA,JMSI,,REGIONAL,SH,N
IA,JMSI,,REGIONAL,SH,Z
IA,JPJI,,REGIONAL,HN,E
IA,JPJI,,REGIONAL,HN,N
IA,JPJI,,REGIONAL,HN,Z
IA,JPJI,,REGIONAL,SH,E
IA,JPJI,,REGIONAL,SH,N
IA,JPJI,,REGIONAL,SH,Z
IA,JPSI,,REGIONAL,HN,E
IA,JPSI,,REGIONAL,HN,N
IA,JPSI,,REGIONAL,HN,Z
IA,JPSI,,REGIONAL,SH,E
IA,JPSI,,REGIONAL,SH,N
IA,JPSI,,REGIONAL,SH,Z
IA,JSBFM,,REGIONAL,HN,E
IA,JSBFM,,REGIONAL,HN,N
IA,JSBFM,,REGIONAL,HN,Z
IA,JSBFM,,REGIONAL,SH,E
IA,JSBFM,,REGIONAL,SH,N
IA,JSBFM,,REGIONAL,SH,Z
IA,JSRJI,00,REGIONAL,HN,E
IA,JSRJI,00,REGIONAL,HN,N
IA,JSRJI,00,REGIONAL,HN,Z
IA,JSRJI,00,REGIONAL,SH,E
IA,JSRJI,00,REGIONAL,SH,N
IA,JSRJI,00,REGIONAL,SH,Z
IA,JTJM,00,REGIONAL,HN,E
IA,JTJM,00,REGIONAL,HN,N
IA,JTJM,00,REGIONAL,HN,Z
IA,JTJM,00,REGIONAL,SH,E
IA,JTJM,00,REGIONAL,SH,N
IA,JTJM,00,REGIONAL,SH,Z
IA,JWJM,00,REGIONAL,HN,E
IA,JWJM,00,REGIONAL,HN,N
IA,JWJM,00,REGIONAL,HN,Z
IA,JWJM,00,REGIONAL,SH,E
IA,JWJM,00,REGIONAL,SH,N
IA,JWJM,00,REGIONAL,SH,Z
IA,KABKI,00,REGIONAL,HN,E
IA,KABKI,00,REGIONAL,HN,N
IA,KABKI,00,REGIONAL,HN,Z
IA,KABKI,00,REGIONAL,SH,E
IA,KABKI,00,REGIONAL,SH,N
IA,KABKI,00,REGIONAL,SH,Z
IA,KAKKI,00,REGIONAL,HN,E
IA,KAKKI,00,REGIONAL,HN,N
IA,KAKKI,00,REGIONAL,HN,Z
IA,KAKKI,00,REGIONAL,SH,E
IA,KAKKI,00,REGIONAL,SH,N
IA,KAKKI,00,REGIONAL,SH,Z
IA,KARPI,,REGIONAL,HN,E
IA,KARPI,,REGIONAL,HN,N
IA,KARPI,,REGIONAL,HN,Z
IA,KARPI,,REGIONAL,SH,E
IA,KARPI,,REGIONAL,SH,N
IA,KARPI,,REGIONAL,SH,Z
IA,KASAI,,REGIONAL,HN,E
IA,KASAI,,REGIONAL,HN,N
IA,KASAI,,REGIONAL,HN,Z
IA,KASAI,,REGIONAL,SH,E
IA,KASAI,,REGIONAL,SH,N
IA,KASAI,,REGIONAL,SH,Z
IA,KASI,00,REGIONAL,HN,E
IA,KASI,00,REGIONAL,HN,N
IA,KASI,00,REGIONAL,HN,Z
IA,KASI,00,REGIONAL,SH,E
IA,KASI,00,REGIONAL,SH,N
IA,KASI,00,REGIONAL,SH,Z
IA,KBBI,,REGIONAL,HN,E
IA,KBBI,,REGIONAL,HN,N
IA,KBBI,,REGIONAL,HN,Z
IA,KBBI,,REGIONAL,SH,E
IA,KBBI,,REGIONAL,SH,N
IA,KBBI,,REGIONAL,SH,Z
IA,KBJM,00,REGIONAL,HN,E
IA,KBJM,00,REGIONAL,HN,N
IA,KBJM,00,REGIONAL,HN,Z
IA,KBJM,00,REGIONAL,SH,E
IA,KBJM,00,REGIONAL,SH,N
IA,KBJM,00,REGIONAL,SH,Z
IA,KBKI,,REGIONAL,HN,E
IA,KBKI,,REGIONAL,HN,N
IA,KBKI,,REGIONAL,HN,Z
IA,KBKI,,REGIONAL,SH,E
IA,KBKI,,REGIONAL,SH,N
IA,KBKI,,REGIONAL,SH,Z
IA,KBSSI,,REGIONAL,HN,E
IA,KBSSI,,REGIONAL,HN,N
IA,KBSSI,,REGIONAL,HN,Z
IA,KBSSI,,REGIONAL,SH,E
IA,KBSSI,,REGIONAL,SH,N
IA,KBSSI,,REGIONAL,SH,Z
IA,KCSI,00,REGIONAL,HN,E
IA,KCSI,00,REGIONAL,HN,N
IA,KCSI,00,REGIONAL,HN,Z
IA,KCSI,00,REGIONAL,SH,E
IA,KCSI,00,REGIONAL,SH,N
IA,KCSI,00,REGIONAL,SH,Z
IA,KDI,00,REGIONAL,HH,E
IA,KDI,00,REGIONAL,HH,N
IA,KDI,00,REGIONAL,HH,Z
IA,KDI,00,REGIONAL,HN,E
IA,KDI,00,REGIONAL,HN,N
IA,KDI,00,REGIONAL,HN,Z
IA,KGCM,00,REGIONAL,HN,E
IA,KGCM,00,REGIONAL,HN,N
IA,KGCM,00,REGIONAL,HN,Z
IA,KGCM,00,REGIONAL,SH,E
IA,KGCM,00,REGIONAL,SH,N
IA,KGCM,00,REGIONAL,SH,Z
IA,KHK,00,REGIONAL,HH,E
IA,KHK,00,REGIONAL,HH,N
IA,KHK,00,REGIONAL,HH,Z
IA,KHK,00,REGIONAL,HN,E
IA,KHK,00,REGIONAL,HN,N
IA,KHK,00,REGIONAL,HN,Z
IA,KHSSI,,REGIONAL,HN,E
IA,KHSSI,,REGIONAL,HN,N
IA,KHSSI,,REGIONAL,HN,Z
IA,KHSSI,,REGIONAL,SH,E
IA,KHSSI,,REGIONAL,SH,N
IA,KHSSI,,REGIONAL,SH,Z
IA,KIMPI,,REGIONAL,HN,E
IA,KIMPI,,REGIONAL,HN,N
IA,KIMPI,,REGIONAL,HN,Z
IA,KIMPI,,REGIONAL,SH,E
IA,KIMPI,,REGIONAL,SH,N
IA,KIMPI,,REGIONAL,SH,Z
IA,KJCM,,REGIONAL,HN,E
IA,KJCM,,REGIONAL,HN,N
IA,KJCM,,REGIONAL,HN,Z
IA,KJCM,,REGIONAL,SH,E
IA,KJCM,,REGIONAL,SH,N
IA,KJCM,,REGIONAL,SH,Z
IA,KKJM,00,REGIONAL,HN,E
IA,KKJM,00,REGIONAL,HN,N
IA,KKJM,00,REGIONAL,HN,Z
IA,KKJM,00,REGIONAL,SH,E
IA,KKJM,00,REGIONAL,SH,N
IA,KKJM,00,REGIONAL,SH,Z
IA,KKKI,00,REGIONAL,HN,E
IA,KKKI,00,REGIONAL,HN,N
IA,KKKI,00,REGIONAL,HN,Z
IA,KKKI,00,REGIONAL,SH,E
IA,KKKI,00,REGIONAL,SH,N
IA,KKKI,00,REGIONAL,SH,Z
IA,KKKKI,,REGIONAL,HN,E
IA,KKKKI,,REGIONAL,HN,N
IA,KKKKI,,REGIONAL,HN,Z
IA,KKKKI,,REGIONAL,SH,E
IA,KKKKI,,REGIONAL,SH,N
IA,KKKKI,,REGIONAL,SH,Z
IA,KKMI,00,REGIONAL,HN,E
IA,KKMI,00,REGIONAL,HN,N
IA,KKMI,00,REGIONAL,HN,Z
IA,KKMI,00,REGIONAL,SH,E
IA,KKMI,00,REGIONAL,SH,N
IA,KKMI,00,REGIONAL,SH,Z
IA,KKSI,,REGIONAL,HN,E
IA,KKSI,,REGIONAL,HN,N
IA,KKSI,,REGIONAL,HN,Z
IA,KKSI,,REGIONAL,SH,E
IA,KKSI,,REGIONAL,SH,N
IA,KKSI,,REGIONAL,SH,Z
IA,KKTKI,,REGIONAL,HN,E
IA,KKTKI,,REGIONAL,HN,N
IA,KKTKI,,REGIONAL,HN,Z
IA,KKTKI,,REGIONAL,SH,E
IA,KKTKI,,REGIONAL,SH,N
IA,KKTKI,,REGIONAL,SH,Z
IA,KLI,,REGIONAL,HN,E
IA,KLI,,REGIONAL,HN,N
IA,KLI,,REGIONAL,HN,Z
IA,KLI,,REGIONAL,SH,E
IA,KLI,,REGIONAL,SH,N
IA,KLI,,REGIONAL,SH,Z
IA,KLJI,,REGIONAL,HN,E
IA,KLJI,,REGIONAL,HN,N
IA,KLJI,,REGIONAL,HN,Z
IA,KLJI,,REGIONAL,SH,E
IA,KLJI,,REGIONAL,SH,N
IA,KLJI,,REGIONAL,SH,Z
IA,KLNI,,REGIONAL,HN,E
IA,KLNI,,REGIONAL,HN,N
IA,KLNI,,REGIONAL,HN,Z
IA,KLNI,,REGIONAL,SH,E
IA,KLNI,,REGIONAL,SH,N
IA,KLNI,,REGIONAL,SH,Z
IA,KLSI,00,REGIONAL,SH,E
IA,KLSI,00,REGIONAL,SH,N
IA,KLSI,00,REGIONAL,SH,Z
IA,KLSI,00,REGIONAL,xx,E
IA,KLSI,00,REGIONAL,xx,N
IA,KLSI,00,REGIONAL,xx,Z
IA,KLSM,00,REGIONAL,HN,E
IA,KLSM,00,REGIONAL,HN,N
IA,KLSM,00,REGIONAL,HN,Z
IA,KLSM,00,REGIONAL,SH,E
IA,KLSM,00,REGIONAL,SH,N
IA,KLSM,00,REGIONAL,SH,Z
IA,KMBFM,,REGIONAL,HN,E
IA,KMBFM,,REGIONAL,HN,N
IA,KMBFM,,REGIONAL,HN,Z
IA,KMBFM,,REGIONAL,SH,E
IA,KMBFM,,REGIONAL,SH,N
IA,KMBFM,,REGIONAL,SH,Z
IA,KMMI,,REGIONAL,HN,E
IA,KMMI,,REGIONAL,HN,N
IA,KMMI,,REGIONAL,HN,Z
IA,KMMI,,REGIONAL,SH,E
IA,KMMI,,REGIONAL,SH,N
IA,KMMI,,REGIONAL,SH,Z
IA,KMNI,,REGIONAL,HN,E
IA,KMNI,,REGIONAL,HN,N
IA,KMNI,,REGIONAL,HN,Z
IA,KMNI,,REGIONAL,SH,E
IA,KMNI,,REGIONAL,SH,N
IA,KMNI,,REGIONAL,SH,Z
IA,KMPI,,REGIONAL,SH,E
IA,KMPI,,REGIONAL,SH,N
IA,KMPI,,REGIONAL,SH,Z
IA,KMSI,,REGIONAL,HN,E
IA,KMSI,,REGIONAL,HN,N
IA,KMSI,,REGIONAL,HN,Z
IA,KMSI,,REGIONAL,SH,E
IA,KMSI,,REGIONAL,SH,N
IA,KMSI,,REGIONAL,SH,Z
IA,KOMFI,,REGIONAL,HN,E
IA,KOMFI,,REGIONAL,HN,N
IA,KOMFI,,REGIONAL,HN,Z
IA,KOMFI,,REGIONAL,SH,E
IA,KOMFI,,REGIONAL,SH,N
IA,KOMFI,,REGIONAL,SH,Z
IA,KORPI,,REGIONAL,HN,E
IA,KORPI,,REGIONAL,HN,N
IA,KORPI,,REGIONAL,HN,Z
IA,KORPI,,REGIONAL,SH,E
IA,KORPI,,REGIONAL,SH,N
IA,KORPI,,REGIONAL,SH,Z
IA,KPJI,,REGIONAL,HN,E
IA,KPJI,,REGIONAL,HN,N
IA,KPJI,,REGIONAL,HN,Z
IA,KPJI,,REGIONAL,SH,E
IA,KPJI,,REGIONAL,SH,N
IA,KPJI,,REGIONAL,SH,Z
IA,KPJM,00,REGIONAL,HN,E
IA,KPJM,00,REGIONAL,HN,N
IA,KPJM,00,REGIONAL,HN,Z
IA,KPJM,00,REGIONAL,SH,E
IA,KPJM,00,REGIONAL,SH,N
IA,KPJM,00,REGIONAL,SH,Z
IA,KRAI,00,REGIONAL,HN,E
IA,KRAI,00,REGIONAL,HN,N
IA,KRAI,00,REGIONAL,HN,Z
IA,KRAI,00,REGIONAL,SH,E
IA,KRAI,00,REGIONAL,SH,N
IA,KRAI,00,REGIONAL,SH,Z
IA,KRJI,,REGIONAL,HN,E
IA,KRJI,,REGIONAL,HN,N
IA,KRJI,,REGIONAL,HN,Z
IA,KRJI,,REGIONAL,SH,E
IA,KRJI,,REGIONAL,SH,N
IA,KRJI,,REGIONAL,SH,Z
IA,KRMJI,00,REGIONAL,HN,E
IA,KRMJI,00,REGIONAL,HN,N
IA,KRMJI,00,REGIONAL,HN,Z
IA,KRMJI,00,REGIONAL,SH,E
IA,KRMJI,00,REGIONAL,SH,N
IA,KRMJI,00,REGIONAL,SH,Z
IA,KRSI,00,REGIONAL,HN,E
IA,KRSI,00,REGIONAL,HN,N
IA,KRSI,00,REGIONAL,HN,Z
IA,KRSI,00,REGIONAL,SH,E
IA,KRSI,00,REGIONAL,SH,N
IA,KRSI,00,REGIONAL,SH,Z
IA,KSI,00,REGIONAL,HH,E
IA,KSI,00,REGIONAL,HH,N
IA,KSI,00,REGIONAL,HH,Z
IA,KSI,00,REGIONAL,HN,E
IA,KSI,00,REGIONAL,HN,N
IA,KSI,00,REGIONAL,HN,Z
IA,KSPJI,00,REGIONAL,HN,E
IA,KSPJI,00,REGIONAL,HN,N
IA,KSPJI,00,REGIONAL,HN,Z
IA,KSPJI,00,REGIONAL,SH,E
IA,KSPJI,00,REGIONAL,SH,N
IA,KSPJI,00,REGIONAL,SH,Z
IA,KTMI,00,REGIONAL,HN,E
IA,KTMI,00,REGIONAL,HN,N
IA,KTMI,00,REGIONAL,HN,Z
IA,KTMI,00,REGIONAL,SH,E
IA,KTMI,00,REGIONAL,SH,N
IA,KTMI,00,REGIONAL,SH,Z
IA,KTTI,00,REGIONAL,HN,E
IA,KTTI,00,REGIONAL,HN,N
IA,KTTI,00,REGIONAL,HN,Z
IA,KTTI,00,REGIONAL,SH,E
IA,KTTI,00,REGIONAL,SH,N
IA,KTTI,00,REGIONAL,SH,Z
IA,KUBSI,,REGIONAL,HN,E
IA,KUBSI,,REGIONAL,HN,N
IA,KUBSI,,REGIONAL,HN,Z
IA,KUBSI,,REGIONAL,SH,E
IA,KUBSI,,REGIONAL,SH,N
IA,KUBSI,,REGIONAL,SH,Z
IA,KUKI,,REGIONAL,HN,E
IA,KUKI,,REGIONAL,HN,N
IA,KUKI,,REGIONAL,HN,Z
IA,KUKI,,REGIONAL,SH,E
IA,KUKI,,REGIONAL,SH,N
IA,KUKI,,REGIONAL,SH,Z
IA,KUSI,00,REGIONAL,HN,E
IA,KUSI,00,REGIONAL,HN,N
IA,KUSI,00,REGIONAL,HN,Z
IA,KUSI,00,REGIONAL,SH,E
IA,KUSI,00,REGIONAL,SH,N
IA,KUSI,00,REGIONAL,SH,Z
IA,KWJI,,REGIONAL,HN,E
IA,KWJI,,REGIONAL,HN,N
IA,KWJI,,REGIONAL,HN,Z
IA,KWJI,,REGIONAL,SH,E
IA,KWJI,,REGIONAL,SH,N
IA,KWJI,,REGIONAL,SH,Z
IA,LAPSI,00,REGIONAL,HN,E
IA,LAPSI,00,REGIONAL,HN,N
IA,LAPSI,00,REGIONAL,HN,Z
IA,LAPSI,00,REGIONAL,SH,E
IA,LAPSI,00,REGIONAL,SH,N
IA,LAPSI,00,REGIONAL,SH,Z
IA,LASI,,REGIONAL,HN,E
IA,LASI,,REGIONAL,HN,N
IA,LASI,,REGIONAL,HN,Z
IA,LASI,,REGIONAL,SH,E
IA,LASI,,REGIONAL,SH,N
IA,LASI,,REGIONAL,SH,Z
IA,LBDSI,00,REGIONAL,HN,E
IA,LBDSI,00,REGIONAL,HN,N
IA,LBDSI,00,REGIONAL,HN,Z
IA,LBDSI,00,REGIONAL,SH,E
IA,LBDSI,00,REGIONAL,SH,N
IA,LBDSI,00,REGIONAL,SH,Z
IA,LBFI,00,REGIONAL,HN,E
IA,LBFI,00,REGIONAL,HN,N
IA,LBFI,00,REGIONAL,HN,Z
IA,LBFI,00,REGIONAL,SH,E
IA,LBFI,00,REGIONAL,SH,N
IA,LBFI,00,REGIONAL,SH,Z
IA,LBMI,00,REGIONAL,HN,E
IA,LBMI,00,REGIONAL,HN,N
IA,LBMI,00,REGIONAL,HN,Z
IA,LBMI,00,REGIONAL,SH,E
IA,LBMI,00,REGIONAL,SH,N
IA,LBMI,00,REGIONAL,SH,Z
IA,LBNFM,,REGIONAL,HN,E
IA,LBNFM,,REGIONAL,HN,N
IA,LBNFM,,REGIONAL,HN,Z
IA,LBNFM,,REGIONAL,SH,E
IA,LBNFM,,REGIONAL,SH,N
IA,LBNFM,,REGIONAL,SH,Z
IA,LBTSI,,REGIONAL,HN,E
IA,LBTSI,,REGIONAL,HN,N
IA,LBTSI,,REGIONAL,HN,Z
IA,LBTSI,,REGIONAL,SH,E
IA,LBTSI,,REGIONAL,SH,N
IA,LBTSI,,REGIONAL,SH,Z
IA,LDSI,,REGIONAL,HN,E
IA,LDSI,,REGIONAL,HN,N
IA,LDSI,,REGIONAL,HN,Z
IA,LDSI,,REGIONAL,SH,E
IA,LDSI,,REGIONAL,SH,N
IA,LDSI,,REGIONAL,SH,Z
IA,LEM,,REGIONAL,BH,E
IA,LEM,,REGIONAL,BH,N
IA,LEM,,REGIONAL,BH,Z
IA,LEMFI,,REGIONAL,HN,E
IA,LEMFI,,REGIONAL,HN,N
IA,LEMFI,,REGIONAL,HN,Z
IA,LEMFI,,REGIONAL,SH,E
IA,LEMFI,,REGIONAL,SH,N
IA,LEMFI,,REGIONAL,SH,Z
IA,LESM,00,REGIONAL,HN,E
IA,LESM,00,REGIONAL,HN,N
IA,LESM,00,REGIONAL,HN,Z
IA,LESM,00,REGIONAL,SH,E
IA,LESM,00,REGIONAL,SH,N
IA,LESM,00,REGIONAL,SH,Z
IA,LHMI,,REGIONAL,HN,E
IA,LHMI,,REGIONAL,HN,N
IA,LHMI,,REGIONAL,HN,Z
IA,LHMI,,REGIONAL,SH,E
IA,LHMI,,REGIONAL,SH,N
IA,LHMI,,REGIONAL,SH,Z
IA,LHSM,00,REGIONAL,HN,E
IA,LHSM,00,REGIONAL,HN,N
IA,LHSM,00,REGIONAL,HN,Z
IA,LHSM,00,REGIONAL,SH,E
IA,LHSM,00,REGIONAL,SH,N
IA,LHSM,00,REGIONAL,SH,Z
IA,LISM,00,REGIONAL,HN,E
IA,LISM,00,REGIONAL,HN,N
IA,LISM,00,REGIONAL,HN,Z
IA,LISM,00,REGIONAL,SH,E
IA,LISM,00,REGIONAL,SH,N
IA,LISM,00,REGIONAL,SH,Z
IA,LJPI,00,REGIONAL,HN,E
IA,LJPI,00,REGIONAL,HN,N
IA,LJPI,00,REGIONAL,HN,Z
IA,LJPI,00,REGIONAL,SH,E
IA,LJPI,00,REGIONAL,SH,N
IA,LJPI,00,REGIONAL,SH,Z
IA,LKCI,00,REGIONAL,HN,E
IA,LKCI,00,REGIONAL,HN,N
IA,LKCI,00,REGIONAL,HN,Z
IA,LKCI,00,REGIONAL,SH,E
IA,LKCI,00,REGIONAL,SH,N
IA,LKCI,00,REGIONAL,SH,Z
IA,LKSM,00,REGIONAL,HN,E
IA,LKSM,00,REGIONAL,HN,N
IA,LKSM,00,REGIONAL,HN,Z
IA,LKSM,00,REGIONAL,SH,E
IA,LKSM,00,REGIONAL,SH,N
IA,LKSM,00,REGIONAL,SH,Z
IA,LKUCM,,REGIONAL,HN,E
IA,LKUCM,,REGIONAL,HN,N
IA,LKUCM,,REGIONAL,HN,Z
